run_tag,model_name,edge_type,rebalance_freq,rebalance_label,cost_bps,cost_label,strategy_label,long_k,short_k,long_leg_gross,short_leg_gross,portfolio_final_value,portfolio_annualized_return,portfolio_sharpe_annualized,portfolio_max_drawdown,portfolio_turnover,n_points,turnover_definition,cost_formula,long_sum_target,short_sum_target
gat_corr_sector_granger_rolling_cv_y2022,gat,corr+sector+granger,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9447122947771529,-0.0605167995425715,-0.38700385127032316,-0.20817263899770455,0.08413689971439998,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2022,gat,corr+sector+granger,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9348232664196385,-0.06996297456681377,-0.4702012301890822,-0.21409269049386737,0.08413689971439998,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_sector_granger_rolling_cv_y2022,gat,corr+sector+granger,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9250289476992517,-0.0793227767975131,-0.5530545685709988,-0.21997401549582407,0.08413689971439998,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2022,xgb_node2vec,node2vec_correlation,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7717800459594345,-0.2240210346124828,-1.9887780903949939,-0.23572692596348044,0.31363491523818937,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2022,xgb_node2vec,node2vec_correlation,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.742107944654659,-0.2537096146132468,-2.305863493792243,-0.2572525117113217,0.31363491523818937,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2022,xgb_node2vec,node2vec_correlation,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.713553639170272,-0.2822854463813478,-2.6204116246202935,-0.2854713118482547,0.31363491523818937,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2022,xgb_node2vec,node2vec_correlation,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9490992179681836,-0.04415700189743288,-0.3085335603507035,-0.137302771893398,0.08114363377501113,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2022,xgb_node2vec,node2vec_correlation,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9395061173569978,-0.05341452067327168,-0.3816618134097535,-0.14038696323320543,0.08114363377501113,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_node2vec_corr_rolling_cv_y2022,xgb_node2vec,node2vec_correlation,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9300017751090975,-0.06259047485731983,-0.4544904755742138,-0.14346289131994894,0.08114363377501113,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2022,xgb_raw,none,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.9304930037263439,-0.07289981207455964,-0.43107939352388297,-0.15728562557014003,0.31650468714571023,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2022,xgb_raw,none,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8944040625788326,-0.10869127626121844,-0.7080675207464675,-0.16896817491023564,0.31650468714571023,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2022,xgb_raw,none,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8596865620252824,-0.14312915959045747,-0.9843779895443114,-0.18234318259650584,0.31650468714571023,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2022,xgb_raw,none,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1173758229085908,0.11493286253551149,0.7600784989761231,-0.10860899021078829,0.07663794999908853,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2022,xgb_raw,none,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.1067123526030758,0.10476309826990371,0.7012529529068353,-0.11099715696420676,0.07663794999908853,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
xgb_raw_rolling_cv_y2022,xgb_raw,none,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0961418857444485,0.09467755137953793,0.6423013280462285,-0.11338107032041489,0.07663794999908853,250,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
