run_tag,model_name,edge_type,rebalance_freq,rebalance_label,cost_bps,cost_label,strategy_label,long_k,short_k,long_leg_gross,short_leg_gross,portfolio_final_value,portfolio_annualized_return,portfolio_sharpe_annualized,portfolio_max_drawdown,portfolio_turnover,n_points,turnover_definition,cost_formula,long_sum_target,short_sum_target
gat_corr_only_tuned_all,gat,corr,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.6950326000991783,-0.0690599393107888,-0.45710267800888194,-0.34913578763646413,0.3319064572468368,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_only_tuned_all,gat,corr,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.933138518911608,-0.012575988334096233,-0.026254368826807338,-0.23396611432271952,0.0862643627286634,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_only_tuned_all,gat,corr,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8838838583202228,-0.023162447193798452,-0.10250726309927889,-0.25722445390604154,0.0862643627286634,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gat_corr_only_tuned_all,gat,corr,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8371870567430022,-0.033645081408053334,-0.17860345904935385,-0.2797971481446705,0.0862643627286634,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_sector_granger_tuned_all,gcn,corr+sector+granger,5,reb=5,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,1.0387248505570625,0.008586994839200557,0.12608971407749103,-0.2087982852607395,0.32983610484840875,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_sector_granger_tuned_all,gcn,corr+sector+granger,5,reb=5,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8443199694215024,-0.03238825410389912,-0.1454522470425582,-0.2949947314649335,0.32983610484840875,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_sector_granger_tuned_all,gcn,corr+sector+granger,5,reb=5,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.6861772013949932,-0.07173193672020328,-0.41621557161023554,-0.41849380106798917,0.32983610484840875,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_sector_granger_tuned_all,gcn,corr+sector+granger,21,reb=21,0,gross (0 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8657867445380765,-0.02759973071170907,-0.09291928634120449,-0.43306840698665705,0.08319060258063364,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_sector_granger_tuned_all,gcn,corr+sector+granger,21,reb=21,5,net (5 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.8217269274632968,-0.037639652530512824,-0.15651950801744904,-0.450375968512467,0.08319060258063364,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
gcn_corr_sector_granger_tuned_all,gcn,corr+sector+granger,21,reb=21,10,net (10 bps),"Top 3 long, bottom 3 short (market-neutral)",3,3,0.5,0.5,0.7798725326554103,-0.04758487652210219,-0.22006736426778442,-0.4675178789778076,0.08319060258063364,1256,sum(abs(w_t - w_{t-1})),cost_t=(bps/10000)*turnover_t on rebalance dates,,
